record_id,timestamp,line_id,machine_id,temperature,pressure,vibration,power,data_quality
be704e81be4cc548a2f902251b18b342,2025-03-10 11:18:00,Line_1,machine_5,90.71,4.16,49.95,1.37,good
ebf4273f0d8d0bdcccb708ee412d58f0,2025-03-10 13:01:00,Line_1,machine_5,70.16,2.23,46.38,1.76,good
474ca379040bbcbc197627e4d57d2847,2025-03-10 13:11:00,Line_1,machine_5,82.82,4.06,61.15,2.87,good
2112887cdf7fcdd4f6f2eb53140a402f,2025-03-10 13:36:00,Line_1,machine_5,71.76,1.58,15.25,2.23,good
8835407f4e80219c16cd27f8730a0ae8,2025-03-10 15:15:00,Line_1,machine_5,95.98,4.74,43.52,3.78,good
4402167ca4e6a44319da33c40db2ac19,2025-03-10 15:26:00,Line_1,machine_5,84.03,3.07,23.7,2.92,good
ac6d01ee77870bbd3ba87225b2fbc874,2025-03-10 15:27:00,Line_1,machine_5,85.81,2.6,50.54,3.47,good
324f04dd008b1f3f588d3d40c359b934,2025-03-10 16:15:00,Line_1,machine_5,82.71,4.14,60.13,1.84,good
f84b5aed8e3586dbffde940e994b12e6,2025-03-10 16:41:00,Line_1,machine_5,75.87,1.2,54.75,4.47,good
e36867a7a8d539513755bcd92b277564,2025-03-10 16:57:00,Line_1,machine_5,73.28,2.38,70.01,4.01,good
276cb8e398a69961b244e5641397ab25,2025-03-10 17:02:00,Line_1,machine_5,69.12,3.37,47.16,3.25,good
aead1bf599d7cfe5b7bd1e9b6ef9e074,2025-03-10 18:59:00,Line_1,machine_5,49.71,3.14,23.97,2.49,good
a0c914a691ef2773e889077677a224d3,2025-03-10 20:48:00,Line_1,machine_5,78.92,4.46,47.57,4.39,good
f0c7d883313cc3394606077538d4d472,2025-03-10 21:52:00,Line_1,machine_5,77.98,2.25,43.45,2.92,good
a911fde774622891ec5794d52d2000ba,2025-03-10 21:53:00,Line_1,machine_5,67.67,1.99,39.5,3.81,good
68fe7395f440a39ef9401f59b9ce1adf,2025-03-10 21:57:00,Line_1,machine_5,78.93,1.4,39.5,2.57,good
d30186b13f48b740d4d69139c13d8cb0,2025-03-10 22:11:00,Line_1,machine_5,91.5,1.5,56.97,2.95,good
d94619e21078436d8c31c59bc3a10f4c,2025-03-10 23:10:00,Line_1,machine_5,74.47,3.9,69.33,4.62,good
4e10fe9deaaecb8705ecf0143c066514,2025-03-11 00:19:00,Line_1,machine_5,86.58,3.78,41.54,1.41,good
e664e9c02f3e9ed0ede015e2aeb6453d,2025-03-11 00:51:00,Line_1,machine_5,77.03,3.96,62.99,3.02,good
e63fffd2fec4b8b02881d20acad2f626,2025-03-11 01:55:00,Line_1,machine_5,47.87,2.14,35.32,1.1,good
d7721a04c9bfe041d89e334d1b12060d,2025-03-11 02:17:00,Line_1,machine_5,78.36,2.56,39.18,1.84,good
7ea935e604f3e06cce24c86d54fd1962,2025-03-11 03:10:00,Line_1,machine_5,87.32,4.54,67.0,3.25,good
ebf2306e889730dc1d414c53eede674c,2025-03-11 03:52:00,Line_1,machine_5,73.71,4.11,63.94,2.5,good
62a69c68f904c76a3d7ccdac541e1c3a,2025-03-11 05:07:00,Line_1,machine_5,78.23,1.99,78.75,0.53,good
73810cdc47ed12e8392fded4c04c19c0,2025-03-11 05:43:00,Line_1,machine_5,69.45,2.83,26.91,1.38,good
662234ad0f45bfef067d5e51f77d94f8,2025-03-11 05:45:00,Line_1,machine_5,70.43,4.3,68.52,3.07,good
bb37a2be2bc151eb36d95f06746014f5,2025-03-11 05:57:00,Line_1,machine_5,84.04,2.82,64.84,4.89,good
95f42b1e5f2bfb310fe0d85dc2a7e2e3,2025-03-11 06:31:00,Line_1,machine_5,88.47,4.11,28.35,0.55,good
b1841cdbeed8105f2924d4f554c441d1,2025-03-11 06:40:00,Line_1,machine_5,68.37,2.05,26.28,1.95,good
49d6dd44cacf447d9c4be3b8ecd435ba,2025-03-11 06:52:00,Line_1,machine_5,64.5,2.38,15.4,4.32,good
dc236f3fe985fc2ab8670459b6abc0b7,2025-03-11 07:24:00,Line_1,machine_5,83.64,3.21,46.36,4.79,good
948500be7e66b4cc5df1ccc460cb6ec7,2025-03-11 07:28:00,Line_1,machine_5,91.44,2.31,45.75,3.18,good
1b2c26965f05d3fb4d29a3f7fd772105,2025-03-11 08:31:00,Line_1,machine_5,66.57,1.5,44.94,4.17,good
1e3e04b53c2fbeb01543c39cc033f125,2025-03-11 08:40:00,Line_1,machine_5,72.44,2.19,81.72,0.84,good
5ea33986d0ffeec38bc8e98b20ceab75,2025-03-11 08:48:00,Line_1,machine_5,76.03,4.69,36.72,0.52,good
55b4d09ec38a1e2513712e18de3c7999,2025-03-11 10:15:00,Line_1,machine_5,67.5,3.24,50.19,4.12,good
945075cd166fb581799ea0ebf21a3996,2025-03-11 10:32:00,Line_1,machine_5,79.97,1.66,58.51,3.35,good
adf129ffafe559eb5e1946d81686c17d,2025-03-04 10:41:00,Line_1,machine_6,72.38,1.66,72.65,1.85,good
fed138d399667b32ab2934c779a881f2,2025-03-04 11:59:00,Line_1,machine_6,73.91,3.1,54.26,4.97,good
0531aabea932c32b08309c47d94fe9ab,2025-03-04 12:41:00,Line_1,machine_6,82.09,4.11,73.85,3.05,good
6cd4d0235483832474b4bfc18f0b6f3b,2025-03-04 12:44:00,Line_1,machine_6,63.3,4.88,50.93,3.18,good
0422cd7f68ae8add0635578eab84c161,2025-03-04 13:06:00,Line_1,machine_6,90.02,4.82,33.71,2.61,good
82205193c42de5c706b83a208275245d,2025-03-04 13:08:00,Line_1,machine_6,69.44,1.88,45.65,0.58,good
9ba268e81e6d4c9730be8f93daed5abe,2025-03-04 13:37:00,Line_1,machine_6,81.06,4.44,36.54,1.83,good
1c9f61d18506dfb6309d44677b823510,2025-03-04 14:15:00,Line_1,machine_6,67.89,2.79,37.68,0.59,good
3f84caa22a937a55810381a86d67f6dc,2025-03-04 15:18:00,Line_1,machine_6,94.05,3.79,61.97,4.12,good
652717de30281e70608642003120a54a,2025-03-04 15:42:00,Line_1,machine_6,67.76,4.49,51.23,3.17,good
56e8e485ab2a4b866ff7cadf3fdf07cb,2025-03-04 15:44:00,Line_1,machine_6,67.45,1.82,50.37,1.31,good
fd41a94d6f7e78e50fc9e80599ed9e3e,2025-03-04 16:28:00,Line_1,machine_6,77.91,2.99,37.39,2.74,good
81d48dc28c2454a28230bd377bf29906,2025-03-04 16:40:00,Line_1,machine_6,68.57,2.01,46.73,3.57,good
6a98045801490bf62f8df89e4cb7ad8b,2025-03-04 16:50:00,Line_1,machine_6,90.61,4.95,72.01,2.37,good
3780badbcf15de2f9f97478aab4cd1c6,2025-03-04 17:47:00,Line_1,machine_6,89.22,4.33,20.67,3.36,good
d39f4f09dc27e1caaa93712e50222883,2025-03-04 18:25:00,Line_1,machine_6,70.7,4.75,29.96,4.02,good
d6de8864eb25550b281f77d379da78fc,2025-03-04 20:24:00,Line_1,machine_6,88.63,4.72,59.11,2.77,good
787706ee92d9f7b7b4cdf4bfbfdc6cae,2025-03-04 22:25:00,Line_1,machine_6,93.46,1.89,57.62,2.58,good
d472e37ef22eb1e64b52dd93a5072026,2025-03-04 22:37:00,Line_1,machine_6,76.16,4.71,56.92,3.88,good
b80398be2bcfeb8471da5e11c925ac5c,2025-03-05 00:39:00,Line_1,machine_6,85.34,1.4,53.25,4.04,good
863d1ba36f8935516657f098cb4b0b5d,2025-03-05 03:51:00,Line_1,machine_6,70.58,1.83,62.92,2.69,good
be6d612760f06eadbf1af5e87ebf14dc,2025-03-05 05:04:00,Line_1,machine_6,50.77,1.16,38.32,1.94,good
3255c41658a3d310eb67a7f07e76becd,2025-03-05 07:13:00,Line_1,machine_6,82.34,2.1,49.5,3.84,good
98cf7915b6bff2adecf1a47509e0d2b6,2025-03-05 08:42:00,Line_1,machine_6,62.88,4.95,55.33,3.0,good
a3bfa87b7d41fdeec877417dd2e3d1e9,2025-03-05 09:33:00,Line_1,machine_6,70.57,3.24,23.15,3.92,good
85fc2c25bf4ca748294d3c218bac7695,2025-03-05 09:58:00,Line_1,machine_6,56.71,3.92,69.66,4.85,good
d2f95f3b33feb014c45fe455d4cd9043,2025-03-05 10:32:00,Line_1,machine_6,94.37,4.56,56.69,2.65,good
78e1d23fe3949c0de93b8ab83450ad4f,2025-03-05 12:49:00,Line_1,machine_6,64.21,4.66,61.06,1.99,good
205d268c635b534ed1b24edb18f113b3,2025-03-05 16:03:00,Line_1,machine_6,65.85,3.71,45.1,1.35,good
2bda6d524c539d32b918d0ebfd61c4bb,2025-03-05 16:44:00,Line_1,machine_6,79.94,1.39,48.76,2.77,good
a5911f35da84db43ad89f135d279aa7b,2025-03-05 17:16:00,Line_1,machine_6,75.78,4.52,57.75,2.74,good
7232be01f05bd067755426e303a84a6b,2025-03-05 19:07:00,Line_1,machine_6,77.73,4.53,48.72,2.42,good
b375693dda35faf40eb1c4a2acd47d42,2025-03-05 19:24:00,Line_1,machine_6,82.6,1.4,70.9,3.78,good
85a52a2990b051ad197517d15513df01,2025-03-05 21:04:00,Line_1,machine_6,70.26,3.98,59.51,3.0,good
ed253953bf1dc5dc4e4000af7edca6d4,2025-03-05 22:50:00,Line_1,machine_6,73.95,1.57,57.92,1.15,good
a331c58fb10cf6eb2929a5349fc901e1,2025-03-05 23:52:00,Line_1,machine_6,65.24,4.39,39.23,1.12,good
621c5ddb9703689349a137e46cc9220f,2025-03-06 00:08:00,Line_1,machine_6,77.97,4.74,79.0,1.16,good
9c8f440f4845a2052d14e15fcae7a93f,2025-03-06 00:39:00,Line_1,machine_6,73.72,4.92,55.39,3.26,good
f8df09cb835b44e9a36e4d7e226f59b3,2025-03-06 01:00:00,Line_1,machine_6,72.94,2.43,29.63,4.88,good
508035be22bce65447eb7935b5dce00d,2025-03-06 03:01:00,Line_1,machine_6,77.57,4.14,47.31,4.34,good
0ac7c6632c409156108ad0bf9016b612,2025-03-06 03:30:00,Line_1,machine_6,62.79,3.76,26.72,3.52,good
1f4e63d52fc606a2ac9f2f937c6d37f3,2025-03-06 05:07:00,Line_1,machine_6,69.74,2.06,51.05,2.01,good
bbab8ad0fde48b02c59c934206a25991,2025-03-06 05:29:00,Line_1,machine_6,76.53,4.01,7.15,0.78,good
61a4d4e17f4d8a8720379a6094dc62ea,2025-03-06 05:45:00,Line_1,machine_6,82.4,1.65,41.67,1.88,good
5bc6408c6aa11bf844693685461beb9e,2025-03-06 06:09:00,Line_1,machine_6,82.22,1.59,58.92,1.45,good
9830355f3c38f0f7d9cc70e0c39168d6,2025-03-06 06:15:00,Line_1,machine_6,86.67,3.62,41.01,3.27,good
3bc9033232a9c66c83141ec5f95483fe,2025-03-06 06:31:00,Line_1,machine_6,68.32,4.61,62.61,1.6,good
ff03086175b39b1c69f2225da5b144a5,2025-03-06 08:00:00,Line_1,machine_6,72.82,3.53,53.05,3.9,good
6f2f44f4deea0ef49edf984c83b80110,2025-03-06 08:59:00,Line_1,machine_6,78.41,4.77,55.26,1.53,good
d983f71cb851283789346eab3c628162,2025-03-06 09:52:00,Line_1,machine_6,65.15,2.11,38.19,4.83,good
6a122fcb649abf60ef19208ecbd8a8f9,2025-03-06 09:59:00,Line_1,machine_6,93.79,3.92,36.06,4.24,good
cc523c09007ad90f235bc33fa093a3b8,2025-03-06 10:24:00,Line_1,machine_6,59.74,2.9,51.85,4.93,good
79e4a7f47ecd2123e568ceaafbcb361c,2025-03-06 10:32:00,Line_1,machine_6,90.44,2.75,51.81,1.67,good
15ba69cc0d395488437df7a7164f53a1,2025-03-06 10:35:00,Line_1,machine_6,74.93,4.61,50.1,3.88,good
1c6c3d93700e96a89c2496240ab4339c,2025-03-06 11:10:00,Line_1,machine_6,75.56,4.47,40.2,4.35,good
84d2513d330b98d106e2c91f10f7896c,2025-03-06 12:07:00,Line_1,machine_6,76.74,4.65,25.62,3.29,good
8f9a3a13ddc87cead53092509936bc6b,2025-03-06 13:23:00,Line_1,machine_6,90.81,2.32,46.22,2.17,good
8aeff092d6660f75a8ada6ddeaf01afe,2025-03-06 13:39:00,Line_1,machine_6,69.32,1.72,41.75,1.94,good
9507e69ba8947d61340305fc8dcb035a,2025-03-06 14:01:00,Line_1,machine_6,75.61,4.67,67.84,3.58,good
05e7016686cfc9e77fef116714a59703,2025-03-06 14:37:00,Line_1,machine_6,87.75,4.38,56.98,4.63,good
e84d5e97323c11e140211e1fcfd7d1b8,2025-03-06 15:09:00,Line_1,machine_6,73.39,3.35,41.38,1.01,good
155fc83fb86fcb0470802880e0b558c5,2025-03-06 16:49:00,Line_1,machine_6,70.21,3.01,48.49,2.83,good
71cfdaa4c2c68ebac86b3068adb28c2e,2025-03-06 17:13:00,Line_1,machine_6,85.91,1.05,65.38,2.64,good
c4043a83f24d2b7e8e7abc71bd8fe440,2025-03-06 18:12:00,Line_1,machine_6,83.54,1.82,44.52,0.7,good
d2b312c9d5d26d99978de48566ad7e73,2025-03-06 18:13:00,Line_1,machine_6,60.26,3.68,71.68,3.23,good
3df9a0b38c6701754b29d9bf559ed283,2025-03-06 18:33:00,Line_1,machine_6,69.66,2.6,42.0,0.98,good
944547cff50a7cdc2cab9243059b1f0d,2025-03-06 20:08:00,Line_1,machine_6,78.82,1.32,51.22,1.78,good
ec8f48c0e3a896f9d5437be766e9b5ea,2025-03-06 20:26:00,Line_1,machine_6,67.85,4.07,42.54,3.81,good
3073f0e1ee2c81bafbe6ba7533ddd4b2,2025-03-06 21:13:00,Line_1,machine_6,93.62,2.86,68.17,3.42,good
e8f5b656b00d9f13d59bf29a1751234a,2025-03-06 22:15:00,Line_1,machine_6,78.88,2.14,61.19,3.9,good
ce927829e78fcd74b0840d9cee48fbfd,2025-03-06 23:25:00,Line_1,machine_6,59.67,4.02,39.48,1.43,good
b8a80ac45ab902116cb2bd521658f0c9,2025-03-07 00:40:00,Line_1,machine_6,81.5,4.54,45.41,4.15,good
50d4d06c32321dd5403f5b97f457641b,2025-03-07 01:12:00,Line_1,machine_6,62.56,3.09,45.51,1.57,good
12a7a7cb7139122e1f4b02a2c1bf1210,2025-03-07 01:15:00,Line_1,machine_6,89.39,2.8,35.75,4.99,good
25f15deb2ec7157b81d324e213da2c78,2025-03-07 01:41:00,Line_1,machine_6,71.17,2.55,55.15,3.95,good
e044e1aa75e6418be8df44be4d858991,2025-03-07 02:03:00,Line_1,machine_6,101.24,3.25,60.12,3.19,good
f407369d59cf8e1e3f1baa3b7277219a,2025-03-07 02:17:00,Line_1,machine_6,83.63,2.65,31.57,1.08,good
4fafcc05981c6620e1cec0e9d5c6922c,2025-03-07 03:11:00,Line_1,machine_6,60.92,1.19,44.74,4.74,good
79c447212e6949e69cc46629d93fdd30,2025-03-07 03:30:00,Line_1,machine_6,70.23,1.16,41.7,2.11,good
f58db3cb60113e4bdf2f8557fd67af61,2025-03-07 04:15:00,Line_1,machine_6,67.68,1.58,49.46,3.94,good
bbd2b1f3cb1c13a4e78ea5ea1a58a231,2025-03-07 04:48:00,Line_1,machine_6,59.87,1.13,56.61,3.22,good
8d5c6b423bf712b67866078c30879841,2025-03-07 04:52:00,Line_1,machine_6,74.0,2.16,45.29,3.36,good
ba2c0f7d778b8542678cbf59c1f62c39,2025-03-07 05:30:00,Line_1,machine_6,79.25,1.89,42.3,2.19,good
175928b41b8e3145bb01cc156e9d7b68,2025-03-07 05:48:00,Line_1,machine_6,74.44,2.11,53.33,3.61,good
677b9ff41b58b63955d4593124c8ad83,2025-03-07 06:54:00,Line_1,machine_6,70.39,2.83,73.64,1.12,good
922baafc1c094dc4daae434fdf2fe55b,2025-03-07 08:41:00,Line_1,machine_6,71.44,2.82,41.13,4.81,good
7129423c9b0d0f6ef95026d83440705b,2025-03-07 10:08:00,Line_1,machine_6,87.39,2.32,74.67,4.19,good
2ef6f344955bda9ffdf78e021117efa3,2025-03-07 10:40:00,Line_1,machine_6,61.86,2.72,20.26,3.62,good
4dc84e7da47e39f78723a4e9d8c4a003,2025-03-07 11:01:00,Line_1,machine_6,93.93,2.97,40.35,1.25,good
9f01fe804fe21140432cbe2d3b08a2b6,2025-03-07 11:48:00,Line_1,machine_6,86.99,3.87,45.01,1.02,good
f502f30fe47ddc8c29c261290ef7d59f,2025-03-07 12:29:00,Line_1,machine_6,89.0,4.67,46.04,3.85,good
4c09497acab615af7a8163d69f924878,2025-03-07 13:45:00,Line_1,machine_6,82.19,3.13,38.54,2.43,good
c56f1d350d1d49868fa74af3140b5c91,2025-03-07 16:20:00,Line_1,machine_6,62.16,1.88,60.51,2.89,good
b9da035967e22124445d0f33e5c14a25,2025-03-07 17:04:00,Line_1,machine_6,72.62,4.52,55.09,1.25,good
23a883ae43ea7251196973cc807394e2,2025-03-07 17:52:00,Line_1,machine_6,90.87,1.01,53.81,0.62,good
bc03c4dc16c4cb1306ae818fae62f819,2025-03-07 17:54:00,Line_1,machine_6,95.54,1.69,46.19,1.01,good
f98c414b000a546e0608fd48277b4aa2,2025-03-07 19:01:00,Line_1,machine_6,69.48,1.79,68.25,4.19,good
fb53023f9677751eaade55b05822056f,2025-03-07 19:16:00,Line_1,machine_6,95.52,4.9,43.76,0.73,good
c4c5f0ecb34b6d5cda446bcab093331a,2025-03-07 22:25:00,Line_1,machine_6,72.79,3.8,50.81,1.29,good
a497b6540a0b48b4a1713ccc37016301,2025-03-07 22:40:00,Line_1,machine_6,89.55,3.2,34.05,1.25,good
7f04bb0f2f7781a6edfc415d4358df60,2025-03-07 22:59:00,Line_1,machine_6,73.61,2.67,57.62,1.01,good
9df677604c4a1b6d030c4c3060067479,2025-03-07 23:02:00,Line_1,machine_6,64.96,2.62,81.95,1.13,good
a78c2278304bf542ceea1adc8a435191,2025-03-08 00:10:00,Line_1,machine_6,76.01,2.2,42.38,4.31,good
cedf02d8738317176d733d21ab8e8056,2025-03-08 00:23:00,Line_1,machine_6,71.0,3.41,37.71,2.86,good
7918c6582bddeac3366b2827320a781d,2025-03-08 00:27:00,Line_1,machine_6,81.14,3.5,40.19,4.14,good
cc0d3979c7e88e3c7d82dd43540953eb,2025-03-08 01:56:00,Line_1,machine_6,75.77,4.02,34.32,1.11,good
5053b448e26998a546494d72c9aa7feb,2025-03-08 02:04:00,Line_1,machine_6,73.78,3.63,54.69,2.44,good
035d58ea1014325c5ec34515299fdb3c,2025-03-08 03:31:00,Line_1,machine_6,99.84,2.58,40.1,3.46,good
c6923e26c75a82dc0df693db2a06ff9e,2025-03-08 03:53:00,Line_1,machine_6,77.86,2.92,58.86,4.6,good
e3e77f6999b88989dc146398720188fc,2025-03-08 05:19:00,Line_1,machine_6,84.69,1.01,61.85,1.76,good
57db36244cc11a2223f707922c292e50,2025-03-08 05:25:00,Line_1,machine_6,79.54,2.77,52.02,1.26,good
232561d4cf38f4c527fe21a40de8becc,2025-03-08 05:35:00,Line_1,machine_6,82.48,2.96,46.28,4.69,good
33735d7c2247b39cb040f0b1f308d07a,2025-03-08 05:41:00,Line_1,machine_6,83.12,1.67,40.72,4.58,good
156fe04fb0c48c1b4a2fc3dc753ac0d6,2025-03-08 06:29:00,Line_1,machine_6,83.15,4.69,37.14,3.38,good
584ed20ab78a4490693d5a5b7a93857c,2025-03-08 07:20:00,Line_1,machine_6,79.15,1.53,57.74,4.47,good
55a901d60811ecb305975ed258a3d06f,2025-03-08 07:30:00,Line_1,machine_6,90.87,3.52,44.27,1.99,good
1eebe4bcd540fb7d9719bf3da02cdc94,2025-03-08 14:03:00,Line_1,machine_6,64.5,4.2,34.79,3.34,good
0e88de1f45f65791bd5d35c4ef11f62c,2025-03-08 15:03:00,Line_1,machine_6,64.65,1.85,74.19,4.4,good
02de5c3ff756270a3d0e224cd704ea8f,2025-03-08 15:14:00,Line_1,machine_6,79.78,3.55,52.19,2.02,good
38a633dd72a7a3019bc894ffc11859f1,2025-03-08 15:50:00,Line_1,machine_6,70.85,4.43,64.63,3.69,good
3c338091b76fe83037d6e0576708bdaa,2025-03-08 16:40:00,Line_1,machine_6,57.57,4.14,40.41,2.01,good
2bfe3ff6b8abe4518caca3451973bb90,2025-03-08 16:44:00,Line_1,machine_6,69.96,2.38,78.9,3.96,good
6bc918809f922c2ddff48b0fe222b4aa,2025-03-08 16:55:00,Line_1,machine_6,86.4,3.61,70.1,3.37,good
f65b928cb563d735c7d3ac79e1413a2e,2025-03-08 19:10:00,Line_1,machine_6,66.46,3.11,41.3,4.34,good
613e9632e7e83561a5980ef7a93e4342,2025-03-08 20:22:00,Line_1,machine_6,82.48,1.82,38.4,1.96,good
4231ad8f0156abb7731473ad6a4ec0fa,2025-03-08 20:39:00,Line_1,machine_6,68.46,4.28,27.41,1.0,good
ca1e7291e8800b25a3b501197b7797dc,2025-03-08 20:57:00,Line_1,machine_6,56.06,2.83,49.91,4.83,good
3033f9bc3debf3784a46fd2564b2d392,2025-03-08 21:33:00,Line_1,machine_6,62.67,5.0,56.92,4.18,good
969b5557fdd3eb80074f62239d52cfd8,2025-03-09 00:03:00,Line_1,machine_6,67.96,2.07,53.46,2.77,good
eb4dd38b5bb45217f9b220c197dd2475,2025-03-09 00:06:00,Line_1,machine_6,91.52,3.3,57.32,4.0,good
87ceac08df6a3ee907c3bcdad6dfccd8,2025-03-09 00:37:00,Line_1,machine_6,89.84,4.12,40.88,2.04,good
8b2c2193eebf947839325b069f4634c4,2025-03-09 00:59:00,Line_1,machine_6,97.04,3.69,32.08,0.89,good
66fb4ab1b76360150c446284254ac18c,2025-03-09 01:00:00,Line_1,machine_6,88.27,1.62,55.56,1.89,good
88240632cd699c003b92b3d3a4fda33a,2025-03-09 01:15:00,Line_1,machine_6,88.6,1.41,43.87,0.6,good
003ecdd966a2397a5250a2df1f236f79,2025-03-09 02:02:00,Line_1,machine_6,66.96,2.74,62.73,2.56,good
f5ee25215867673e5958e1c7323f7c7f,2025-03-09 02:50:00,Line_1,machine_6,68.85,3.2,49.76,1.25,good
e1a7705357782c2219392d022beff3c7,2025-03-09 03:30:00,Line_1,machine_6,63.76,1.6,52.4,1.7,good
a54b45abba4e0105ea21913634360358,2025-03-09 03:40:00,Line_1,machine_6,79.86,2.7,58.4,4.73,good
df1f617b84101c14697d31bcf22c040a,2025-03-09 04:28:00,Line_1,machine_6,74.35,1.46,49.32,4.84,good
29d88bf8860e72198bf01398df4f508c,2025-03-09 05:52:00,Line_1,machine_6,72.48,3.87,71.41,4.67,good
24e4bea2c291cbe5803e89155db8c8ef,2025-03-09 06:53:00,Line_1,machine_6,72.2,4.6,38.04,3.59,good
9da9613f4b1a77b509735d234b28581c,2025-03-09 07:03:00,Line_1,machine_6,73.98,3.33,63.8,1.81,good
b17516ef17f83865f8e4b8a8537f65ab,2025-03-09 07:11:00,Line_1,machine_6,69.24,4.64,74.2,0.66,good
3754e31f07688abfafa76550bd3f6286,2025-03-09 09:47:00,Line_1,machine_6,65.22,1.93,62.51,1.93,good
82c77fc466b5acfb74711d7d0ad2e2e3,2025-03-09 11:40:00,Line_1,machine_6,70.77,3.09,51.32,3.86,good
176424c21dce46aa2594a5550218afae,2025-03-09 11:41:00,Line_1,machine_6,73.68,3.1,50.44,2.09,good
345a46da3bd5c8adcd0cffe26cae0d75,2025-03-09 12:27:00,Line_1,machine_6,76.99,4.9,40.59,1.74,good
ff28580bd4b00748512a4efce41ddbf0,2025-03-09 15:45:00,Line_1,machine_6,86.72,2.53,37.97,3.14,good
bd9b9a00e6119836ee15608d5673e7e9,2025-03-09 17:29:00,Line_1,machine_6,78.95,1.4,61.78,4.13,good
8e7652b434491d3e4c2e6f73adab591e,2025-03-09 18:11:00,Line_1,machine_6,73.38,1.78,49.95,4.08,good
011012f5ebbcf8125c5006f0ebda2a4e,2025-03-09 18:32:00,Line_1,machine_6,45.68,1.12,72.99,4.53,good
6678582ec050b24a28c8ed8d8608365d,2025-03-09 22:57:00,Line_1,machine_6,80.7,2.58,30.54,4.33,good
43f72a017638998e3d4a7022e8a2bea9,2025-03-09 23:00:00,Line_1,machine_6,68.52,2.66,48.72,3.35,good
4ec668bf20aa161a016fd44bb43bca45,2025-03-09 23:29:00,Line_1,machine_6,81.09,4.92,64.96,0.96,good
28ab4766e83d6b8d0ad589c4884fca56,2025-03-09 23:39:00,Line_1,machine_6,57.29,3.89,50.32,1.55,good
1f9fdf1099b49d5fb51f913af09f57b1,2025-03-09 23:44:00,Line_1,machine_6,70.98,1.13,35.18,0.89,good
a87617bc7521b1930914353da498d3cc,2025-03-10 00:29:00,Line_1,machine_6,70.45,4.98,83.22,3.29,good
be33685085b4da8097aaef03e646e7f7,2025-03-10 00:33:00,Line_1,machine_6,75.16,1.79,46.16,4.79,good
3407d28d09353a2832b9c4109d7c3b7c,2025-03-10 00:34:00,Line_1,machine_6,71.42,4.76,53.93,2.21,good
ed802b2cba49821a9377dc6b1d44b2d1,2025-03-10 03:20:00,Line_1,machine_6,68.83,1.56,57.79,2.68,good
e88994b4220fafebe2ed989ac7cc97c8,2025-03-10 04:54:00,Line_1,machine_6,67.02,2.93,50.77,0.99,good
a546cba23d51bc777b9522a1500e8ed2,2025-03-10 05:57:00,Line_1,machine_6,81.69,2.38,66.21,1.25,good
671d346662670c0f2201404aa2e659af,2025-03-10 07:54:00,Line_1,machine_6,75.23,2.5,48.26,4.15,good
80de0f3d94344ee40a3eeac71fd9f0c6,2025-03-10 08:03:00,Line_1,machine_6,73.19,1.63,35.26,2.73,good
64073c24ec432fce363f158546ae893c,2025-03-10 09:07:00,Line_1,machine_6,67.85,1.53,48.58,3.52,good
75ef17aeed2596ef64534e307cc2c1b5,2025-03-10 09:11:00,Line_1,machine_6,74.64,4.79,32.82,1.57,good
01f12c1092bb7775e72919bf57cc20ff,2025-03-10 10:02:00,Line_1,machine_6,82.76,4.0,32.66,2.86,good
f7ae095b7544174b22d9f67a30a87d98,2025-03-10 11:01:00,Line_1,machine_6,73.24,2.8,43.19,3.82,good
dc6af52877d22983518c932d3a909dc0,2025-03-10 11:03:00,Line_1,machine_6,68.71,3.08,59.35,0.55,good
a21ba4aad84a135fea8ad664980c4d37,2025-03-10 11:28:00,Line_1,machine_6,81.16,1.1,38.95,0.85,good
635dead6756df4c39b34b5096f0d098e,2025-03-10 14:38:00,Line_1,machine_6,95.88,2.05,79.35,0.86,good
5c93434929e3cab0681c62a8a7ebcc4a,2025-03-10 14:43:00,Line_1,machine_6,61.87,2.42,46.59,0.53,good
8cb4aeadea97bcd6c0217ab1bf9c8667,2025-03-10 15:52:00,Line_1,machine_6,41.35,1.51,41.54,2.32,good
9197ac20fb861d82ab50e37f5cc112ba,2025-03-10 16:37:00,Line_1,machine_6,70.17,3.52,70.35,0.55,good
0ae2e82d9123b408d1a4f005f41cc2f0,2025-03-10 18:46:00,Line_1,machine_6,52.34,1.58,53.3,4.99,good
abb452dbc63e3b0aa7bfc5ebd10fa1bc,2025-03-10 19:31:00,Line_1,machine_6,74.3,2.46,33.95,2.33,good
73be8146e400678740071d31fec79692,2025-03-10 19:48:00,Line_1,machine_6,85.59,3.65,51.1,4.89,good
603629400cde93354c804795cece7838,2025-03-10 20:34:00,Line_1,machine_6,62.55,3.53,60.44,2.23,good
064d9762c242dfd4aef070c0af9a7ace,2025-03-10 21:00:00,Line_1,machine_6,87.14,4.56,41.98,1.53,good
7694371cd8681bf7d2fae6e7dda89fb6,2025-03-10 21:11:00,Line_1,machine_6,76.07,2.81,59.63,1.97,good
bf2e17ddd164ae5b36e2d0a753f6df9e,2025-03-10 22:01:00,Line_1,machine_6,72.61,4.25,15.99,0.51,good
e3da9cda6d1c57b83fbb4635b38d4413,2025-03-10 22:05:00,Line_1,machine_6,84.67,2.63,60.5,4.42,good
778d400f7bbfb3755f46212b0e69494e,2025-03-10 23:38:00,Line_1,machine_6,87.65,3.0,41.35,1.17,good
