hour,line_id,machine_id,avg_temperature,min_temperature,max_temperature,avg_pressure,avg_vibration,total_checks,defect_count,defect_rate
2025-03-05 11:00:00,Line_2,machine_20,71.185,68.48,73.89,2.9299999999999997,53.305,0,0,0.0
2025-03-05 11:00:00,Line_3,machine_21,71.51333333333334,59.76,81.51,3.466666666666667,27.663333333333338,0,0,0.0
2025-03-05 11:00:00,Line_3,machine_22,84.79,84.79,84.79,3.61,54.57,0,0,0.0
2025-03-05 11:00:00,Line_3,machine_23,77.09,77.09,77.09,1.45,51.28,0,0,0.0
2025-03-05 11:00:00,Line_3,machine_26,77.92666666666666,67.84,88.16,3.65,70.78,0,0,0.0
2025-03-05 11:00:00,Line_3,machine_27,85.935,70.82,101.05,2.615,60.769999999999996,0,0,0.0
2025-03-05 11:00:00,Line_3,machine_28,84.23,84.23,84.23,2.49,29.73,0,0,0.0
2025-03-05 11:00:00,Line_3,machine_30,74.055,72.97,75.14,3.515,62.94,0,0,0.0
2025-03-05 11:00:00,Line_4,machine_32,79.13,63.86,96.36,2.7899999999999996,43.43666666666667,0,0,0.0
2025-03-05 11:00:00,Line_4,machine_33,77.975,71.58,84.37,2.245,26.205,0,0,0.0
2025-03-05 11:00:00,Line_4,machine_34,61.75,61.75,61.75,3.17,48.63,0,0,0.0
2025-03-05 11:00:00,Line_4,machine_36,67.845,63.12,72.57,2.1950000000000003,48.72,0,0,0.0
2025-03-05 11:00:00,Line_4,machine_37,74.26,74.26,74.26,4.27,61.97,0,0,0.0
2025-03-05 11:00:00,Line_4,machine_38,78.51,78.51,78.51,3.55,52.63,0,0,0.0
2025-03-05 11:00:00,Line_4,machine_40,82.54,77.28,91.22,2.6799999999999997,57.083333333333336,0,0,0.0
2025-03-05 11:00:00,Line_5,machine_41,80.655,79.82,81.49,4.470000000000001,43.915,0,0,0.0
2025-03-05 11:00:00,Line_5,machine_42,74.34,74.34,74.34,2.56,60.1,0,0,0.0
2025-03-05 11:00:00,Line_5,machine_43,68.5525,63.58,73.66,2.97,56.322500000000005,0,0,0.0
2025-03-05 11:00:00,Line_5,machine_44,59.36,59.36,59.36,2.92,67.62,0,0,0.0
2025-03-05 11:00:00,Line_5,machine_45,57.71,57.71,57.71,1.36,62.2,0,0,0.0
2025-03-05 11:00:00,Line_5,machine_46,84.25,84.25,84.25,4.48,57.7,0,0,0.0
2025-03-05 11:00:00,Line_5,machine_49,84.27666666666666,80.29,91.58,2.8666666666666667,44.93333333333334,0,0,0.0
2025-03-05 11:00:00,Line_5,machine_50,79.6,79.6,79.6,2.85,56.78,0,0,0.0
2025-03-05 12:00:00,Line_1,machine_1,88.16333333333334,82.89,93.17,2.3433333333333333,63.43333333333334,0,0,0.0
2025-03-05 12:00:00,Line_1,machine_10,76.945,75.99,77.9,1.905,49.489999999999995,0,0,0.0
2025-03-05 12:00:00,Line_1,machine_2,60.57,60.57,60.57,4.96,63.06,0,0,0.0
2025-03-05 12:00:00,Line_1,machine_4,89.87,89.87,89.87,2.28,34.19,0,0,0.0
2025-03-05 12:00:00,Line_1,machine_5,74.72666666666667,62.5,97.52,2.7366666666666664,46.88999999999999,0,0,0.0
2025-03-05 12:00:00,Line_1,machine_6,64.21,64.21,64.21,4.66,61.06,0,0,0.0
2025-03-05 12:00:00,Line_1,machine_7,65.75333333333333,50.13,79.99,3.3499999999999996,59.93,0,0,0.0
2025-03-05 12:00:00,Line_2,machine_12,78.89,78.89,78.89,1.52,58.97,0,0,0.0
2025-03-05 12:00:00,Line_2,machine_13,75.47,75.47,75.47,2.08,13.13,0,0,0.0
2025-03-05 12:00:00,Line_2,machine_15,77.05,77.05,77.05,3.34,32.6,0,0,0.0
2025-03-05 12:00:00,Line_2,machine_16,85.26,75.06,91.57,2.65,47.22333333333333,0,0,0.0
2025-03-05 12:00:00,Line_2,machine_17,67.99,67.99,67.99,2.12,62.02,0,0,0.0
2025-03-05 12:00:00,Line_2,machine_18,66.69,56.02,77.36,3.125,46.925,0,0,0.0
2025-03-05 12:00:00,Line_2,machine_20,84.07,84.07,84.07,2.09,40.61,0,0,0.0
2025-03-05 12:00:00,Line_3,machine_21,81.645,81.38,81.91,1.52,42.92,0,0,0.0
2025-03-05 12:00:00,Line_3,machine_22,79.54,79.54,79.54,1.96,39.76,0,0,0.0
2025-03-05 12:00:00,Line_3,machine_23,73.91499999999999,64.21,82.21,1.9975,57.3375,0,0,0.0
2025-03-05 12:00:00,Line_3,machine_24,88.41,88.41,88.41,4.05,49.48,0,0,0.0
2025-03-05 12:00:00,Line_3,machine_25,71.2,71.2,71.2,1.52,12.4,0,0,0.0
2025-03-05 12:00:00,Line_3,machine_26,81.21,81.21,81.21,4.7,41.81,0,0,0.0
2025-03-05 12:00:00,Line_3,machine_27,68.02333333333333,60.59,72.49,2.396666666666667,39.97,0,0,0.0
2025-03-05 12:00:00,Line_3,machine_28,60.97,60.97,60.97,1.67,65.61,0,0,0.0
2025-03-05 12:00:00,Line_3,machine_29,75.315,52.31,98.32,2.59,63.275000000000006,0,0,0.0
2025-03-05 12:00:00,Line_4,machine_31,76.46000000000001,65.05,87.87,1.5,33.56,0,0,0.0
2025-03-05 12:00:00,Line_4,machine_32,72.42,72.42,72.42,3.12,63.11,0,0,0.0
2025-03-05 12:00:00,Line_4,machine_33,54.08,54.08,54.08,4.28,50.57,0,0,0.0
2025-03-05 12:00:00,Line_4,machine_34,73.41,73.41,73.41,1.45,45.21,0,0,0.0
2025-03-05 12:00:00,Line_4,machine_35,64.65,56.38,72.92,2.65,57.464999999999996,0,0,0.0
2025-03-05 12:00:00,Line_4,machine_37,88.51,88.51,88.51,2.63,35.52,0,0,0.0
2025-03-05 12:00:00,Line_4,machine_39,65.04,65.04,65.04,1.7,42.9,0,0,0.0
2025-03-05 12:00:00,Line_4,machine_40,73.75666666666666,67.32,79.39,2.86,43.78333333333333,0,0,0.0
2025-03-05 12:00:00,Line_5,machine_42,71.435,63.77,79.1,3.61,28.235,0,0,0.0
2025-03-05 12:00:00,Line_5,machine_43,95.0,95.0,95.0,2.49,67.83,0,0,0.0
2025-03-05 12:00:00,Line_5,machine_45,67.89,67.89,67.89,1.57,54.67,0,0,0.0
2025-03-05 12:00:00,Line_5,machine_47,90.14,90.14,90.14,1.32,36.63,0,0,0.0
2025-03-05 12:00:00,Line_5,machine_48,81.58500000000001,74.33,88.84,3.0,47.19,0,0,0.0
2025-03-05 12:00:00,Line_5,machine_50,81.35,81.35,81.35,4.5,57.97,0,0,0.0
2025-03-05 13:00:00,Line_1,machine_1,73.83,73.83,73.83,2.19,53.86,0,0,0.0
2025-03-05 13:00:00,Line_1,machine_10,76.03999999999999,73.49,78.59,2.025,72.28999999999999,0,0,0.0
2025-03-05 13:00:00,Line_1,machine_2,84.56,84.56,84.56,3.1,38.11,0,0,0.0
2025-03-05 13:00:00,Line_1,machine_5,73.0,73.0,73.0,2.05,55.06,0,0,0.0
2025-03-05 13:00:00,Line_1,machine_9,86.7875,80.96,97.06,2.0075,51.7475,0,0,0.0
2025-03-05 13:00:00,Line_2,machine_11,79.90333333333332,72.32,89.8,2.4,47.03,0,0,0.0
2025-03-05 13:00:00,Line_2,machine_13,75.37,71.56,79.18,2.73,47.315,0,0,0.0
2025-03-05 13:00:00,Line_2,machine_14,81.85000000000001,76.12,85.7,3.3366666666666673,29.310000000000002,0,0,0.0
2025-03-05 13:00:00,Line_2,machine_16,60.7,60.7,60.7,1.14,37.67,0,0,0.0
2025-03-05 13:00:00,Line_2,machine_17,64.89,64.89,64.89,3.81,47.55,0,0,0.0
2025-03-05 13:00:00,Line_2,machine_18,81.46,81.46,81.46,2.86,55.58,0,0,0.0
2025-03-05 13:00:00,Line_2,machine_19,81.75,75.79,87.71,2.045,53.955,0,0,0.0
2025-03-05 13:00:00,Line_3,machine_23,89.285,84.68,93.89,1.81,56.730000000000004,0,0,0.0
2025-03-05 13:00:00,Line_3,machine_24,84.89666666666666,75.9,91.37,2.643333333333333,43.56,0,0,0.0
2025-03-05 13:00:00,Line_3,machine_25,81.23,81.23,81.23,1.98,59.66,0,0,0.0
2025-03-05 13:00:00,Line_3,machine_26,73.1,68.69,77.51,3.5949999999999998,30.02,0,0,0.0
2025-03-05 13:00:00,Line_3,machine_27,69.59,69.59,69.59,1.06,24.68,0,0,0.0
2025-03-05 13:00:00,Line_3,machine_28,70.33,70.33,70.33,1.29,25.62,0,0,0.0
2025-03-05 13:00:00,Line_3,machine_29,70.91,70.91,70.91,2.62,46.76,0,0,0.0
2025-03-05 13:00:00,Line_3,machine_30,84.02,84.02,84.02,1.66,46.98,0,0,0.0
2025-03-05 13:00:00,Line_4,machine_32,81.34,81.34,81.34,4.72,48.97,0,0,0.0
2025-03-05 13:00:00,Line_4,machine_33,69.95,45.61,88.87,2.2675,45.2625,0,0,0.0
2025-03-05 13:00:00,Line_4,machine_34,72.535,59.78,85.29,4.58,58.93,0,0,0.0
2025-03-05 13:00:00,Line_4,machine_35,65.75,65.75,65.75,3.6,30.25,0,0,0.0
2025-03-05 13:00:00,Line_4,machine_36,84.625,66.03,103.22,3.3150000000000004,45.894999999999996,0,0,0.0
2025-03-05 13:00:00,Line_4,machine_39,94.46,94.46,94.46,4.6,34.52,0,0,0.0
2025-03-05 13:00:00,Line_4,machine_40,81.93333333333334,74.9,85.8,1.8800000000000001,55.1,0,0,0.0
2025-03-05 13:00:00,Line_5,machine_41,81.37,77.52,85.22,2.33,56.345,0,0,0.0
2025-03-05 13:00:00,Line_5,machine_42,76.56,76.56,76.56,4.4,40.22,0,0,0.0
2025-03-05 13:00:00,Line_5,machine_43,83.1,82.24,83.96,2.275,53.125,0,0,0.0
2025-03-05 13:00:00,Line_5,machine_44,75.29,61.35,89.23,1.5299999999999998,59.085,0,0,0.0
2025-03-05 13:00:00,Line_5,machine_45,83.615,79.13,88.1,2.685,36.91,0,0,0.0
2025-03-05 13:00:00,Line_5,machine_48,76.95,70.54,86.54,3.02,60.45333333333334,0,0,0.0
2025-03-05 14:00:00,Line_1,machine_1,81.0,80.64,81.36,2.95,56.185,0,0,0.0
2025-03-05 14:00:00,Line_1,machine_10,76.66499999999999,73.12,80.21,4.39,51.644999999999996,0,0,0.0
2025-03-05 14:00:00,Line_1,machine_3,82.69,77.11,85.62,4.113333333333333,43.20333333333334,0,0,0.0
2025-03-05 14:00:00,Line_1,machine_4,71.61,71.61,71.61,2.32,64.23,0,0,0.0
2025-03-05 14:00:00,Line_1,machine_5,66.58,66.58,66.58,1.79,73.81,0,0,0.0
2025-03-05 14:00:00,Line_1,machine_7,79.46000000000001,71.18,87.74,2.745,53.45,0,0,0.0
2025-03-05 14:00:00,Line_1,machine_9,71.52000000000001,69.51,73.53,2.54,60.32,0,0,0.0
2025-03-05 14:00:00,Line_2,machine_11,82.4925,66.78,88.94,3.3575,63.26,0,0,0.0
2025-03-05 14:00:00,Line_2,machine_15,81.04,81.04,81.04,4.33,63.51,0,0,0.0
2025-03-05 14:00:00,Line_2,machine_16,79.33500000000001,78.54,80.13,4.62,61.25,0,0,0.0
2025-03-05 14:00:00,Line_2,machine_20,70.86666666666666,62.33,80.11,3.896666666666667,37.50333333333333,0,0,0.0
2025-03-05 14:00:00,Line_3,machine_21,73.1,73.1,73.1,4.69,31.71,0,0,0.0
2025-03-05 14:00:00,Line_3,machine_22,75.675,72.88,78.47,1.225,70.94,0,0,0.0
2025-03-05 14:00:00,Line_3,machine_24,57.79,57.79,57.79,4.76,36.71,0,0,0.0
2025-03-05 14:00:00,Line_3,machine_25,86.3,86.3,86.3,1.84,65.04,0,0,0.0
2025-03-05 14:00:00,Line_3,machine_27,80.54,80.54,80.54,2.97,53.08,0,0,0.0
2025-03-05 14:00:00,Line_3,machine_29,71.805,66.45,77.16,4.35,50.730000000000004,0,0,0.0
2025-03-05 14:00:00,Line_3,machine_30,69.85,69.85,69.85,3.02,43.21,0,0,0.0
2025-03-05 14:00:00,Line_4,machine_31,72.97,72.97,72.97,1.4,79.09,0,0,0.0
2025-03-05 14:00:00,Line_4,machine_32,70.505,66.4,74.61,2.02,69.31,0,0,0.0
2025-03-05 14:00:00,Line_4,machine_33,69.41,69.34,69.48,2.84,52.31999999999999,0,0,0.0
2025-03-05 14:00:00,Line_4,machine_34,72.75333333333333,64.89,88.24,2.7266666666666666,40.21,0,0,0.0
2025-03-05 14:00:00,Line_4,machine_35,73.465,71.95,74.98,2.085,55.135000000000005,0,0,0.0
2025-03-05 14:00:00,Line_4,machine_36,68.01,68.01,68.01,3.85,43.62,0,0,0.0
2025-03-05 14:00:00,Line_4,machine_37,77.83500000000001,77.04,78.63,4.22,50.43000000000001,0,0,0.0
2025-03-05 14:00:00,Line_4,machine_38,62.98,62.98,62.98,1.66,27.6,0,0,0.0
2025-03-05 14:00:00,Line_4,machine_39,89.06,89.06,89.06,4.01,54.9,0,0,0.0
2025-03-05 14:00:00,Line_4,machine_40,64.755,57.11,72.4,4.335,58.565,0,0,0.0
2025-03-05 14:00:00,Line_5,machine_41,83.27,83.27,83.27,2.08,35.83,0,0,0.0
2025-03-05 14:00:00,Line_5,machine_42,95.5,95.5,95.5,4.16,35.41,0,0,0.0
2025-03-05 14:00:00,Line_5,machine_43,74.83,74.83,74.83,1.19,76.82,0,0,0.0
2025-03-05 14:00:00,Line_5,machine_44,78.92666666666666,73.37,82.36,3.546666666666667,75.93333333333334,0,0,0.0
2025-03-05 14:00:00,Line_5,machine_45,74.93,74.93,74.93,4.2,54.76,0,0,0.0
2025-03-05 14:00:00,Line_5,machine_48,74.03,65.98,82.08,1.8650000000000002,62.480000000000004,0,0,0.0
2025-03-05 14:00:00,Line_5,machine_49,69.93,69.93,69.93,2.62,22.27,0,0,0.0
2025-03-05 14:00:00,Line_5,machine_50,88.17,88.17,88.17,2.57,50.02,0,0,0.0
2025-03-05 15:00:00,Line_1,machine_1,97.39,97.39,97.39,2.58,50.82,0,0,0.0
2025-03-05 15:00:00,Line_1,machine_10,71.68,71.68,71.68,4.13,67.92,0,0,0.0
2025-03-05 15:00:00,Line_1,machine_2,61.21,61.21,61.21,3.6,57.36,0,0,0.0
2025-03-05 15:00:00,Line_1,machine_3,83.95,83.95,83.95,4.05,45.89,0,0,0.0
2025-03-05 15:00:00,Line_1,machine_4,72.70500000000001,67.26,78.15,2.9,47.67,0,0,0.0
2025-03-05 15:00:00,Line_1,machine_5,74.19333333333333,66.02,81.96,2.563333333333333,52.68,0,0,0.0
2025-03-05 15:00:00,Line_1,machine_8,65.75,65.75,65.75,2.69,48.8,0,0,0.0
2025-03-05 15:00:00,Line_1,machine_9,87.69,87.69,87.69,4.52,19.25,0,0,0.0
2025-03-05 15:00:00,Line_2,machine_11,78.88,78.88,78.88,2.02,82.94,0,0,0.0
2025-03-05 15:00:00,Line_2,machine_12,80.475,75.49,85.46,3.4000000000000004,41.01,0,0,0.0
2025-03-05 15:00:00,Line_2,machine_13,73.54,73.54,73.54,2.6,45.88,0,0,0.0
2025-03-05 15:00:00,Line_2,machine_14,61.785,60.82,62.75,3.1799999999999997,57.075,0,0,0.0
2025-03-05 15:00:00,Line_2,machine_15,79.965,59.95,99.98,3.38,39.19,0,0,0.0
2025-03-05 15:00:00,Line_2,machine_16,71.36,71.36,71.36,1.32,54.88,0,0,0.0
2025-03-05 15:00:00,Line_2,machine_17,83.43,83.43,83.43,3.0,51.71,0,0,0.0
2025-03-05 15:00:00,Line_2,machine_18,53.2,53.2,53.2,1.23,68.24,0,0,0.0
2025-03-05 15:00:00,Line_2,machine_19,75.62,74.88,76.36,3.26,40.165,0,0,0.0
2025-03-05 15:00:00,Line_3,machine_21,67.69,67.69,67.69,2.88,81.45,0,0,0.0
2025-03-05 15:00:00,Line_3,machine_23,77.68333333333334,62.07,88.76,2.4266666666666663,48.88666666666666,0,0,0.0
2025-03-05 15:00:00,Line_3,machine_24,73.73,72.68,74.78,2.1550000000000002,49.685,0,0,0.0
2025-03-05 15:00:00,Line_3,machine_25,81.98,68.7,89.85,3.4499999999999997,61.44,0,0,0.0
2025-03-05 15:00:00,Line_3,machine_26,80.92,80.78,81.06,3.8499999999999996,57.18,0,0,0.0
2025-03-05 15:00:00,Line_3,machine_27,67.89,67.89,67.89,1.4,52.85,0,0,0.0
2025-03-05 15:00:00,Line_3,machine_30,76.34,76.3,76.38,1.075,41.745000000000005,0,0,0.0
2025-03-05 15:00:00,Line_4,machine_31,59.52,59.52,59.52,3.55,34.68,0,0,0.0
2025-03-05 15:00:00,Line_4,machine_32,63.81,63.81,63.81,2.86,67.47,0,0,0.0
2025-03-05 15:00:00,Line_4,machine_33,73.03999999999999,72.64,73.44,2.7649999999999997,62.269999999999996,0,0,0.0
2025-03-05 15:00:00,Line_4,machine_35,89.78,89.78,89.78,4.1,43.43,0,0,0.0
2025-03-05 15:00:00,Line_4,machine_37,80.42,80.42,80.42,4.76,77.63,0,0,0.0
2025-03-05 15:00:00,Line_4,machine_39,71.61,71.61,71.61,3.09,71.64,0,0,0.0
2025-03-05 15:00:00,Line_4,machine_40,78.536,64.41,91.2,3.3760000000000003,43.13,0,0,0.0
2025-03-05 15:00:00,Line_5,machine_41,69.9,69.9,69.9,1.33,48.18,0,0,0.0
2025-03-05 15:00:00,Line_5,machine_42,77.57,77.57,77.57,4.37,55.33,0,0,0.0
2025-03-05 15:00:00,Line_5,machine_43,65.95,65.95,65.95,3.48,64.47,0,0,0.0
2025-03-05 15:00:00,Line_5,machine_45,76.12333333333333,70.03,79.85,4.4799999999999995,52.76,0,0,0.0
2025-03-05 15:00:00,Line_5,machine_46,66.1,66.1,66.1,1.84,63.43,0,0,0.0
2025-03-05 15:00:00,Line_5,machine_48,60.260000000000005,57.21,63.31,4.15,50.845,0,0,0.0
2025-03-05 15:00:00,Line_5,machine_50,77.82,77.82,77.82,4.37,60.64,0,0,0.0
2025-03-05 16:00:00,Line_1,machine_10,71.17,71.17,71.17,2.04,50.96,0,0,0.0
2025-03-05 16:00:00,Line_1,machine_2,74.45333333333333,71.13,80.39,3.4499999999999997,62.550000000000004,0,0,0.0
2025-03-05 16:00:00,Line_1,machine_3,96.02,96.02,96.02,3.81,85.94,0,0,0.0
2025-03-05 16:00:00,Line_1,machine_4,75.19,75.19,75.19,4.69,31.65,0,0,0.0
2025-03-05 16:00:00,Line_1,machine_5,75.01,75.01,75.01,1.82,14.87,0,0,0.0
2025-03-05 16:00:00,Line_1,machine_6,72.895,65.85,79.94,2.55,46.93,0,0,0.0
2025-03-05 16:00:00,Line_1,machine_7,71.39,71.39,71.39,2.36,60.1,0,0,0.0
2025-03-05 16:00:00,Line_1,machine_8,71.23,71.23,71.23,3.48,62.03,0,0,0.0
2025-03-05 16:00:00,Line_1,machine_9,82.88,82.88,82.88,4.7,57.59,0,0,0.0
2025-03-05 16:00:00,Line_2,machine_13,77.94,69.23,86.65,3.45,38.52,0,0,0.0
2025-03-05 16:00:00,Line_2,machine_14,82.47,82.47,82.47,1.02,58.65,0,0,0.0
2025-03-05 16:00:00,Line_2,machine_16,62.63,62.63,62.63,4.35,49.88,0,0,0.0
2025-03-05 16:00:00,Line_2,machine_19,74.49,64.6,80.34,3.232,46.648,0,0,0.0
2025-03-05 16:00:00,Line_3,machine_21,63.540000000000006,60.13,66.95,3.8850000000000002,49.36,0,0,0.0
2025-03-05 16:00:00,Line_3,machine_23,75.705,75.08,76.33,3.165,46.785,0,0,0.0
2025-03-05 16:00:00,Line_3,machine_24,68.86333333333333,62.83,80.64,3.356666666666667,52.43,0,0,0.0
2025-03-05 16:00:00,Line_3,machine_25,70.85,70.85,70.85,3.02,50.28,0,0,0.0
2025-03-05 16:00:00,Line_3,machine_26,69.31,65.31,73.31,2.5949999999999998,54.754999999999995,0,0,0.0
2025-03-05 16:00:00,Line_3,machine_27,89.26,89.26,89.26,1.58,36.75,0,0,0.0
2025-03-05 16:00:00,Line_3,machine_30,60.09,59.03,61.15,4.555,46.88,0,0,0.0
2025-03-05 16:00:00,Line_4,machine_32,77.34,70.68,83.22,3.1333333333333333,31.590000000000003,0,0,0.0
2025-03-05 16:00:00,Line_4,machine_33,73.25,70.36,76.14,4.4350000000000005,39.04,0,0,0.0
2025-03-05 16:00:00,Line_4,machine_34,72.32,72.32,72.32,3.09,70.08,0,0,0.0
2025-03-05 16:00:00,Line_4,machine_35,61.43,61.43,61.43,3.73,54.14,0,0,0.0
2025-03-05 16:00:00,Line_4,machine_36,72.855,69.59,76.12,2.41,55.665,0,0,0.0
2025-03-05 16:00:00,Line_4,machine_37,68.99,68.99,68.99,4.3,62.79,0,0,0.0
2025-03-05 16:00:00,Line_4,machine_39,83.74,83.74,83.74,2.16,52.19,0,0,0.0
2025-03-05 16:00:00,Line_4,machine_40,76.18,76.18,76.18,2.91,38.17,0,0,0.0
2025-03-05 16:00:00,Line_5,machine_41,68.92,64.95,72.89,3.79,60.295,0,0,0.0
2025-03-05 16:00:00,Line_5,machine_42,73.9825,61.85,94.73,3.5225,53.0125,0,0,0.0
2025-03-05 16:00:00,Line_5,machine_43,74.282,63.08,88.88,3.272,38.29,0,0,0.0
2025-03-05 16:00:00,Line_5,machine_45,80.735,69.37,92.1,3.4899999999999998,55.815,0,0,0.0
2025-03-05 16:00:00,Line_5,machine_49,89.9,89.9,89.9,1.21,22.97,0,0,0.0
2025-03-05 17:00:00,Line_1,machine_1,69.325,68.06,70.59,3.4450000000000003,61.88,0,0,0.0
2025-03-05 17:00:00,Line_1,machine_10,86.545,83.56,89.53,1.21,43.18,0,0,0.0
2025-03-05 17:00:00,Line_1,machine_2,72.62,68.0,77.24,2.475,54.36,0,0,0.0
2025-03-05 17:00:00,Line_1,machine_5,76.64,73.2,80.08,2.4050000000000002,46.745000000000005,0,0,0.0
2025-03-05 17:00:00,Line_1,machine_6,75.78,75.78,75.78,4.52,57.75,0,0,0.0
2025-03-05 17:00:00,Line_1,machine_7,75.17,75.17,75.17,4.16,48.77,0,0,0.0
2025-03-05 17:00:00,Line_1,machine_8,73.61500000000001,73.09,74.14,4.035,45.8,0,0,0.0
2025-03-05 17:00:00,Line_1,machine_9,65.92,65.92,65.92,1.2,60.87,0,0,0.0
2025-03-05 17:00:00,Line_2,machine_13,66.29,66.29,66.29,2.3,57.16,0,0,0.0
2025-03-05 17:00:00,Line_2,machine_15,76.12,76.12,76.12,4.41,48.05,0,0,0.0
2025-03-05 17:00:00,Line_2,machine_16,91.62,81.35,101.89,2.385,74.72,0,0,0.0
2025-03-05 17:00:00,Line_2,machine_17,90.2,90.2,90.2,1.49,56.4,0,0,0.0
2025-03-05 17:00:00,Line_2,machine_19,65.735,58.42,75.62,2.79,37.925,0,0,0.0
2025-03-05 17:00:00,Line_2,machine_20,66.57,66.57,66.57,3.06,46.27,0,0,0.0
2025-03-05 17:00:00,Line_3,machine_21,75.06,75.06,75.06,4.21,40.02,0,0,0.0
2025-03-05 17:00:00,Line_3,machine_22,57.87,57.87,57.87,1.06,54.3,0,0,0.0
2025-03-05 17:00:00,Line_3,machine_23,72.29499999999999,69.21,75.38,2.46,59.525000000000006,0,0,0.0
2025-03-05 17:00:00,Line_3,machine_24,80.125,77.94,82.31,1.825,45.675,0,0,0.0
2025-03-05 17:00:00,Line_3,machine_25,82.715,77.96,87.47,2.315,63.965,0,0,0.0
2025-03-05 17:00:00,Line_3,machine_28,86.64,86.64,86.64,2.9,43.3,0,0,0.0
2025-03-05 17:00:00,Line_3,machine_30,69.6525,62.38,77.42,3.25,49.68,0,0,0.0
2025-03-05 17:00:00,Line_4,machine_31,67.24333333333334,58.3,74.43,3.533333333333333,64.52333333333333,0,0,0.0
2025-03-05 17:00:00,Line_4,machine_32,84.05,84.05,84.05,3.03,20.53,0,0,0.0
2025-03-05 17:00:00,Line_4,machine_33,71.85,65.16,78.54,3.635,66.88,0,0,0.0
2025-03-05 17:00:00,Line_4,machine_34,70.565,67.54,73.59,2.495,41.695,0,0,0.0
2025-03-05 17:00:00,Line_4,machine_36,73.5,73.5,73.5,3.36,45.75,0,0,0.0
2025-03-05 17:00:00,Line_4,machine_37,72.99,72.99,72.99,1.66,42.72,0,0,0.0
2025-03-05 17:00:00,Line_4,machine_38,73.05666666666666,63.23,91.25,3.1833333333333336,51.57,0,0,0.0
2025-03-05 17:00:00,Line_4,machine_39,66.77,66.77,66.77,1.58,65.43,0,0,0.0
2025-03-05 17:00:00,Line_4,machine_40,78.97,78.97,78.97,2.33,64.37,0,0,0.0
2025-03-05 17:00:00,Line_5,machine_41,75.88,75.88,75.88,4.27,50.22,0,0,0.0
2025-03-05 17:00:00,Line_5,machine_42,61.64,51.32,71.96,3.2,55.735,0,0,0.0
2025-03-05 17:00:00,Line_5,machine_43,73.17,73.17,73.17,3.26,57.24,0,0,0.0
2025-03-05 17:00:00,Line_5,machine_45,73.99,68.07,79.91,4.275,39.135,0,0,0.0
2025-03-05 17:00:00,Line_5,machine_46,51.36,51.36,51.36,4.71,41.73,0,0,0.0
2025-03-05 17:00:00,Line_5,machine_49,80.39,80.39,80.39,1.95,38.46,0,0,0.0
2025-03-05 17:00:00,Line_5,machine_50,78.51,78.51,78.51,1.91,40.75,0,0,0.0
2025-03-05 18:00:00,Line_1,machine_1,71.595,65.37,77.82,3.2199999999999998,61.245,0,0,0.0
2025-03-05 18:00:00,Line_1,machine_10,58.72,52.98,64.46,3.5250000000000004,50.709999999999994,0,0,0.0
2025-03-05 18:00:00,Line_1,machine_2,75.22,75.22,75.22,1.24,65.56,0,0,0.0
2025-03-05 18:00:00,Line_1,machine_3,77.33,77.33,77.33,1.32,61.57,0,0,0.0
2025-03-05 18:00:00,Line_1,machine_4,81.82,77.75,85.89,3.315,60.715,0,0,0.0
2025-03-05 18:00:00,Line_1,machine_5,81.33,81.33,81.33,2.65,48.89,0,0,0.0
2025-03-05 18:00:00,Line_1,machine_7,62.0825,52.64,72.86,2.4274999999999998,44.525,0,0,0.0
2025-03-05 18:00:00,Line_1,machine_8,67.9,67.9,67.9,1.72,69.49,0,0,0.0
2025-03-05 18:00:00,Line_2,machine_13,78.91,78.91,78.91,4.76,57.19,0,0,0.0
2025-03-05 18:00:00,Line_2,machine_15,76.44,63.56,89.32,1.7999999999999998,47.18,0,0,0.0
2025-03-05 18:00:00,Line_2,machine_16,68.57,68.57,68.57,3.89,63.25,0,0,0.0
2025-03-05 18:00:00,Line_2,machine_18,81.82,81.82,81.82,3.05,40.65,0,0,0.0
2025-03-05 18:00:00,Line_2,machine_19,71.25999999999999,70.55,71.97,2.635,36.86,0,0,0.0
2025-03-05 18:00:00,Line_2,machine_20,76.875,71.19,82.56,3.705,47.21,0,0,0.0
2025-03-05 18:00:00,Line_3,machine_21,65.59,65.59,65.59,3.63,44.79,0,0,0.0
2025-03-05 18:00:00,Line_3,machine_26,59.64,59.64,59.64,1.03,56.5,0,0,0.0
2025-03-05 18:00:00,Line_3,machine_27,86.01,86.01,86.01,4.55,51.04,0,0,0.0
2025-03-05 18:00:00,Line_3,machine_28,94.6,94.6,94.6,1.28,47.93,0,0,0.0
2025-03-05 18:00:00,Line_3,machine_29,82.43,82.43,82.43,1.93,55.18,0,0,0.0
2025-03-05 18:00:00,Line_3,machine_30,72.01333333333334,62.83,87.39,2.4433333333333334,54.46666666666666,0,0,0.0
2025-03-05 18:00:00,Line_4,machine_32,80.11333333333333,67.86,93.54,3.0966666666666662,47.46,0,0,0.0
2025-03-05 18:00:00,Line_4,machine_33,73.09,60.71,85.47,4.12,31.415,0,0,0.0
2025-03-05 18:00:00,Line_4,machine_36,69.1,69.1,69.1,3.9,68.18,0,0,0.0
2025-03-05 18:00:00,Line_4,machine_37,79.1,79.1,79.1,4.83,51.05,0,0,0.0
2025-03-05 18:00:00,Line_4,machine_38,70.25,70.25,70.25,4.71,57.45,0,0,0.0
